alert_id,transaction_id,alert_type,alert_date,resolved,resolution_date,remarks,resolution_time,resolution_date_corrected
alert198557,txn10098557,frequent_failure,08-03-2024,TRUE,11-03-2024 10:46,Everything church about strong.,10:46:02,11-Mar-2024
alert112357,txn10012357,unusual_amount,19-01-2025,FALSE,,Along issue sport rich.,00:00:00,00-Jan-1900
alert194548,txn10094548,suspicious_login,01-04-2025,TRUE,02-04-2025 14:36,Sometimes space relate others western.,14:36:03,02-Apr-2025
alert153218,txn10053218,frequent_failure,09-10-2024,TRUE,10-10-2024 00:56,Bag society film catch report hospital.,00:56:51,10-Oct-2024
alert179185,txn10079185,unusual_amount,13-06-2025,TRUE,15-06-2025 23:00,Speech although win get.,23:00:24,15-Jun-2025
alert173406,txn10073406,suspicious_login,25-05-2024,TRUE,25-05-2024 21:06,Interview Mr three politics girl rule share.,21:06:50,25-May-2024
alert131996,txn10031996,suspicious_login,13-05-2024,TRUE,14-05-2024 22:10,Population analysis American project small.,22:10:22,14-May-2024
alert127396,txn10027396,suspicious_login,17-07-2025,TRUE,20-07-2025 09:16,Section often teacher arrive land edge wind our.,09:16:17,20-Jul-2025
alert123443,txn10023443,unusual_amount,29-11-2024,TRUE,30-11-2024 17:21,Inside information risk dark general near book.,17:21:10,30-Nov-2024
alert147306,txn10047306,suspicious_login,02-08-2025,TRUE,02-08-2025 06:25,Develop reason really sure answer east across.,06:25:07,02-Aug-2025
alert177037,txn10077037,frequent_failure,05-11-2023,TRUE,05-11-2023 09:27,Attorney people somebody series campaign street life.,09:27:57,05-Nov-2023
alert142196,txn10042196,suspicious_login,12-06-2024,TRUE,12-06-2024 10:49,Store camera use soon wear.,10:49:21,12-Jun-2024
alert103355,txn10003355,frequent_failure,03-01-2024,FALSE,,Action nearly total his take piece avoid.,00:00:00,00-Jan-1900
alert120695,txn10020695,suspicious_login,31-05-2024,TRUE,01-06-2024 07:44,Them culture why short environmental Mrs.,07:44:11,01-Jun-2024
alert118739,txn10018739,suspicious_login,14-10-2024,TRUE,17-10-2024 01:44,Board thought easy body care little although piece.,01:44:53,17-Oct-2024
alert197914,txn10097914,frequent_failure,26-02-2025,TRUE,27-02-2025 11:14,There available time born.,11:14:30,27-Feb-2025
alert148625,txn10048625,frequent_failure,29-04-2025,TRUE,30-04-2025 04:29,Report term from anything think skin.,04:29:45,30-Apr-2025
alert166366,txn10066366,suspicious_login,18-07-2025,TRUE,20-07-2025 10:34,Line from cold.,10:34:56,20-Jul-2025
alert144312,txn10044312,suspicious_login,01-08-2025,TRUE,02-08-2025 16:17,Finally parent society cell actually activity.,16:17:28,02-Aug-2025
alert122520,txn10022520,unusual_amount,05-06-2025,TRUE,07-06-2025 02:39,Quickly determine account pressure effect such member event.,02:39:16,07-Jun-2025
alert187807,txn10087807,unusual_time,17-02-2024,FALSE,,Raise indeed protect term skin reduce sometimes.,00:00:00,00-Jan-1900
alert161831,txn10061831,frequent_failure,26-03-2025,FALSE,,Bill out pass set enjoy teacher myself none.,00:00:00,00-Jan-1900
alert132728,txn10032728,suspicious_login,09-05-2022,TRUE,11-05-2022 00:44,Cause class size at even affect between.,00:44:08,11-May-2022
alert177607,txn10077607,suspicious_login,14-06-2025,FALSE,,Official lawyer something something word charge.,00:00:00,00-Jan-1900
alert173088,txn10073088,unusual_amount,23-12-2024,TRUE,26-12-2024 18:38,Whole party check very see look management.,18:38:44,26-Dec-2024
alert171708,txn10071708,unusual_amount,22-05-2025,FALSE,,Future maybe wrong stay.,00:00:00,00-Jan-1900
alert173078,txn10073078,unusual_amount,30-10-2023,TRUE,01-11-2023 08:19,Put thousand reflect hair.,08:19:46,01-Nov-2023
alert165609,txn10065609,frequent_failure,16-07-2025,TRUE,19-07-2025 17:57,Wish already mission.,17:57:07,19-Jul-2025
alert117952,txn10017952,unusual_amount,01-08-2025,TRUE,04-08-2025 00:30,Customer upon will away then despite.,00:30:04,04-Aug-2025
alert134629,txn10034629,frequent_failure,14-12-2024,TRUE,15-12-2024 02:56,Sort actually focus require population spring institution.,02:56:54,15-Dec-2024
alert110803,txn10010803,unusual_time,03-06-2025,FALSE,,Turn ago tend look eight business short once.,00:00:00,00-Jan-1900
alert193044,txn10093044,unusual_amount,07-12-2024,FALSE,,Family face shoulder if spring newspaper.,00:00:00,00-Jan-1900
alert165259,txn10065259,unusual_amount,11-04-2023,FALSE,,Church increase that drop yourself.,00:00:00,00-Jan-1900
alert101269,txn10001269,frequent_failure,14-07-2023,FALSE,,Water half edge card spring leg.,00:00:00,00-Jan-1900
alert137801,txn10037801,unusual_amount,10-03-2025,TRUE,10-03-2025 09:11,Who movement capital experience.,09:11:22,10-Mar-2025
alert143434,txn10043434,unusual_time,19-01-2025,TRUE,21-01-2025 19:24,Forward computer pick.,19:24:51,21-Jan-2025
alert120872,txn10020872,unusual_time,14-08-2024,TRUE,15-08-2024 20:04,Business food read there significant risk.,20:04:21,15-Aug-2024
alert166621,txn10066621,unusual_amount,18-06-2025,TRUE,19-06-2025 10:18,Assume quite body recognize result bad question.,10:18:31,19-Jun-2025
alert109738,txn10009738,frequent_failure,28-03-2025,TRUE,30-03-2025 06:49,Ago where civil.,06:49:17,30-Mar-2025
alert122425,txn10022425,frequent_failure,02-08-2025,TRUE,04-08-2025 20:15,Heart class too about.,20:15:51,04-Aug-2025
alert157387,txn10057387,unusual_amount,08-11-2024,FALSE,,Past large Congress front born type.,00:00:00,00-Jan-1900
alert150232,txn10050232,unusual_time,18-07-2025,TRUE,19-07-2025 10:55,Foot money human bank.,10:55:59,19-Jul-2025
alert176352,txn10076352,suspicious_login,03-11-2024,TRUE,06-11-2024 08:12,Own many son already.,08:12:17,06-Nov-2024
alert145534,txn10045534,suspicious_login,05-09-2023,TRUE,06-09-2023 04:37,Gas around recent floor.,04:37:50,06-Sep-2023
alert134931,txn10034931,unusual_amount,01-08-2025,TRUE,04-08-2025 16:06,Rest oil especially research employee research.,16:06:08,04-Aug-2025
alert186328,txn10086328,unusual_time,14-11-2024,TRUE,14-11-2024 19:06,Son yourself case too system raise cause executive.,19:06:23,14-Nov-2024
alert182094,txn10082094,unusual_amount,01-08-2025,TRUE,02-08-2025 06:26,Where boy three tonight table upon raise.,06:26:29,02-Aug-2025
alert140717,txn10040717,unusual_time,09-07-2025,TRUE,11-07-2025 07:47,Which box consider require.,07:47:49,11-Jul-2025
alert181491,txn10081491,suspicious_login,05-08-2025,FALSE,,Detail authority society true power shake mouth.,00:00:00,00-Jan-1900
alert160721,txn10060721,unusual_time,26-04-2025,TRUE,27-04-2025 16:05,Certainly anything air.,16:05:29,27-Apr-2025
alert197714,txn10097714,frequent_failure,27-05-2025,TRUE,27-05-2025 16:37,Of hour soon onto move instead public usually.,16:37:53,27-May-2025
alert145515,txn10045515,frequent_failure,05-08-2024,TRUE,07-08-2024 17:46,Miss scientist born military respond clear off.,17:46:11,07-Aug-2024
alert174652,txn10074652,unusual_amount,14-01-2025,FALSE,,Democratic make source method.,00:00:00,00-Jan-1900
alert151952,txn10051952,unusual_time,28-10-2022,TRUE,29-10-2022 03:03,Base rule thought will herself nation woman.,03:03:36,29-Oct-2022
alert124940,txn10024940,unusual_amount,21-07-2025,TRUE,23-07-2025 05:17,Cost authority scene feeling piece.,05:17:50,23-Jul-2025
alert189991,txn10089991,frequent_failure,26-07-2025,TRUE,27-07-2025 18:44,Factor market great because begin.,18:44:52,27-Jul-2025
alert161694,txn10061694,suspicious_login,28-05-2025,TRUE,29-05-2025 22:27,Pattern during since conference future.,22:27:34,29-May-2025
alert120276,txn10020276,suspicious_login,10-05-2025,TRUE,12-05-2025 14:59,Family letter clearly list.,14:59:10,12-May-2025
alert187126,txn10087126,frequent_failure,18-11-2024,TRUE,20-11-2024 06:12,Car policy figure really industry ask.,06:12:56,20-Nov-2024
alert178126,txn10078126,suspicious_login,08-07-2025,FALSE,,Radio sense security top really family position.,00:00:00,00-Jan-1900
alert115921,txn10015921,unusual_time,16-07-2025,TRUE,17-07-2025 03:00,Kitchen finish though take pay second art.,03:00:36,17-Jul-2025
alert108997,txn10008997,suspicious_login,18-07-2025,TRUE,20-07-2025 05:03,Statement still question single return explain under hear.,05:03:17,20-Jul-2025
alert155349,txn10055349,unusual_amount,10-01-2025,TRUE,12-01-2025 07:33,Well take last.,07:33:50,12-Jan-2025
alert192291,txn10092291,frequent_failure,26-01-2023,TRUE,28-01-2023 04:18,Training test cut the course thousand.,04:18:33,28-Jan-2023
alert185153,txn10085153,unusual_time,07-06-2024,TRUE,09-06-2024 12:25,Red benefit site approach reason.,12:25:02,09-Jun-2024
alert130555,txn10030555,frequent_failure,15-06-2025,FALSE,,Door draw right.,00:00:00,00-Jan-1900
alert131444,txn10031444,unusual_time,05-08-2025,TRUE,06-08-2025 08:06,Executive four church others million bed.,08:06:42,06-Aug-2025
alert123820,txn10023820,unusual_time,15-03-2025,TRUE,16-03-2025 13:07,Money there people wind.,13:07:54,16-Mar-2025
alert113776,txn10013776,suspicious_login,03-09-2024,TRUE,03-09-2024 11:10,Security wall science region box.,11:10:58,03-Sep-2024
alert131516,txn10031516,unusual_time,10-06-2023,TRUE,10-06-2023 20:39,Bit yeah picture health attention six figure.,20:39:39,10-Jun-2023
alert101129,txn10001129,unusual_time,27-09-2024,TRUE,30-09-2024 02:36,Voice kitchen what factor check.,02:36:17,30-Sep-2024
alert108599,txn10008599,frequent_failure,14-02-2025,TRUE,15-02-2025 20:45,His paper positive peace should statement.,20:45:18,15-Feb-2025
alert170792,txn10070792,unusual_amount,16-01-2025,TRUE,17-01-2025 05:46,Red address when more service air.,05:46:40,17-Jan-2025
alert145072,txn10045072,unusual_amount,14-05-2024,TRUE,16-05-2024 13:27,Generation religious threat tough.,13:27:48,16-May-2024
alert151354,txn10051354,unusual_time,22-07-2021,TRUE,23-07-2021 15:29,Hand fire develop lot course.,15:29:53,23-Jul-2021
alert178067,txn10078067,unusual_time,18-09-2024,TRUE,21-09-2024 14:18,Do bag half according sport camera question city.,14:18:29,21-Sep-2024
alert108732,txn10008732,suspicious_login,14-01-2025,TRUE,15-01-2025 17:14,Rest father opportunity he want.,17:14:33,15-Jan-2025
alert116529,txn10016529,unusual_amount,20-06-2025,TRUE,22-06-2025 01:54,Certain clear author box operation late shake.,01:54:26,22-Jun-2025
alert135573,txn10035573,unusual_amount,17-05-2025,TRUE,17-05-2025 04:39,Democrat alone event nothing capital quickly standard.,04:39:41,17-May-2025
alert160146,txn10060146,unusual_amount,24-12-2024,TRUE,24-12-2024 14:45,Popular rule family high sound.,14:45:25,24-Dec-2024
alert123160,txn10023160,frequent_failure,04-08-2025,TRUE,04-08-2025 21:48,I start fear price.,21:48:21,04-Aug-2025
alert191373,txn10091373,suspicious_login,19-07-2025,TRUE,19-07-2025 06:47,Doctor detail career sort.,06:47:34,19-Jul-2025
alert185250,txn10085250,unusual_time,24-02-2024,TRUE,26-02-2024 14:44,Key bag then.,14:44:00,26-Feb-2024
alert112998,txn10012998,frequent_failure,29-07-2025,FALSE,,Condition eat great good.,00:00:00,00-Jan-1900
alert130846,txn10030846,suspicious_login,08-06-2025,TRUE,09-06-2025 02:19,Various couple class itself effect do.,02:19:44,09-Jun-2025
alert187223,txn10087223,unusual_time,09-07-2025,TRUE,10-07-2025 12:57,Pay available throw sure guess.,12:57:56,10-Jul-2025
alert174451,txn10074451,suspicious_login,14-07-2025,TRUE,14-07-2025 06:46,Market start building whose tree while dark chair.,06:46:41,14-Jul-2025
alert106771,txn10006771,suspicious_login,27-07-2025,TRUE,29-07-2025 09:24,Approach fish compare child yes build level.,09:24:18,29-Jul-2025
alert143332,txn10043332,unusual_time,19-07-2025,TRUE,20-07-2025 02:07,Hear coach season.,02:07:41,20-Jul-2025
alert196022,txn10096022,frequent_failure,20-12-2024,TRUE,22-12-2024 10:45,Trial lot recently represent industry least.,10:45:53,22-Dec-2024
alert167344,txn10067344,unusual_amount,06-08-2025,TRUE,06-08-2025 08:06,Maybe behind everybody board specific expert.,08:06:42,06-Aug-2025
alert191988,txn10091988,frequent_failure,10-02-2024,TRUE,12-02-2024 12:29,Best group fish whole.,12:29:12,12-Feb-2024
alert124202,txn10024202,frequent_failure,10-05-2025,TRUE,13-05-2025 05:31,Evening another use doctor.,05:31:30,13-May-2025
alert178187,txn10078187,suspicious_login,25-07-2025,TRUE,27-07-2025 23:51,Phone treatment forward admit.,23:51:11,27-Jul-2025
alert130457,txn10030457,frequent_failure,15-04-2025,TRUE,17-04-2025 04:01,Occur stage maintain fact he.,04:01:46,17-Apr-2025
alert159968,txn10059968,unusual_time,27-07-2025,TRUE,28-07-2025 19:43,Picture kid science window college boy just.,19:43:26,28-Jul-2025
alert157571,txn10057571,unusual_amount,24-06-2025,TRUE,27-06-2025 09:38,Door laugh four kid.,09:38:47,27-Jun-2025
alert120819,txn10020819,unusual_time,16-10-2021,FALSE,,Success itself take matter quite.,00:00:00,00-Jan-1900
alert182781,txn10082781,unusual_time,18-06-2025,TRUE,20-06-2025 14:49,Dog pass foot art firm hit.,14:49:45,20-Jun-2025
alert173693,txn10073693,unusual_time,22-02-2025,TRUE,25-02-2025 01:53,Common plan everything would send case.,01:53:46,25-Feb-2025
alert186239,txn10086239,unusual_time,12-03-2025,TRUE,13-03-2025 18:56,Organization actually middle cut debate respond.,18:56:51,13-Mar-2025
alert107810,txn10007810,unusual_time,23-12-2024,TRUE,23-12-2024 04:46,Same ever this miss ready manage.,04:46:27,23-Dec-2024
alert144522,txn10044522,frequent_failure,05-11-2022,TRUE,06-11-2022 09:03,Nothing dinner performance great.,09:03:46,06-Nov-2022
alert142463,txn10042463,unusual_amount,27-07-2025,TRUE,27-07-2025 16:35,Two open win budget sing along.,16:35:53,27-Jul-2025
alert113806,txn10013806,unusual_amount,17-08-2023,TRUE,18-08-2023 12:02,Sign develop her.,12:02:46,18-Aug-2023
alert151120,txn10051120,frequent_failure,04-07-2025,TRUE,07-07-2025 04:54,Themselves discussion across know and author.,04:54:38,07-Jul-2025
alert113254,txn10013254,unusual_amount,12-05-2025,TRUE,12-05-2025 17:57,We fish seat prove shake us policy.,17:57:17,12-May-2025
alert104884,txn10004884,unusual_time,15-04-2024,TRUE,16-04-2024 04:03,Center nothing popular face reduce walk.,04:03:50,16-Apr-2024
alert110170,txn10010170,frequent_failure,12-07-2025,FALSE,,Alone perhaps case campaign break sit.,00:00:00,00-Jan-1900
alert175123,txn10075123,suspicious_login,04-08-2025,TRUE,05-08-2025 17:50,Again poor rule evidence.,17:50:57,05-Aug-2025
alert188521,txn10088521,frequent_failure,06-08-2022,TRUE,08-08-2022 03:48,Leg power political choose six.,03:48:33,08-Aug-2022
alert128696,txn10028696,frequent_failure,24-06-2025,TRUE,25-06-2025 02:45,May identify positive top successful human painting.,02:45:02,25-Jun-2025
alert196544,txn10096544,frequent_failure,27-11-2024,TRUE,29-11-2024 02:30,Sense such field us difference.,02:30:50,29-Nov-2024
alert191426,txn10091426,unusual_time,28-07-2023,TRUE,31-07-2023 19:53,Kitchen question myself base many seven.,19:53:12,31-Jul-2023
alert189580,txn10089580,suspicious_login,16-02-2025,TRUE,18-02-2025 12:37,Source mouth million.,12:37:43,18-Feb-2025
alert143471,txn10043471,unusual_time,02-03-2025,TRUE,03-03-2025 23:18,Local style picture condition.,23:18:12,03-Mar-2025
alert177139,txn10077139,frequent_failure,15-09-2024,TRUE,17-09-2024 07:37,Peace say sea street face relate federal.,07:37:56,17-Sep-2024
alert176623,txn10076623,frequent_failure,12-07-2025,TRUE,13-07-2025 07:13,Point down gun must similar senior.,07:13:37,13-Jul-2025
alert126765,txn10026765,unusual_time,19-09-2024,TRUE,20-09-2024 16:02,Term be support hand term hand sure here.,16:02:53,20-Sep-2024
alert196219,txn10096219,unusual_amount,22-02-2025,FALSE,,Hot look weight public meeting meet mother.,00:00:00,00-Jan-1900
alert166973,txn10066973,unusual_amount,31-05-2025,TRUE,02-06-2025 11:30,Public meet five make ball.,11:30:55,02-Jun-2025
alert154506,txn10054506,unusual_amount,26-04-2025,TRUE,29-04-2025 10:13,Camera activity people news understand even energy would.,10:13:31,29-Apr-2025
alert135835,txn10035835,frequent_failure,03-12-2024,TRUE,04-12-2024 16:42,Someone health drive magazine.,16:42:54,04-Dec-2024
alert103818,txn10003818,unusual_time,17-10-2023,TRUE,18-10-2023 12:43,House house decade that.,12:43:35,18-Oct-2023
alert112920,txn10012920,suspicious_login,13-11-2024,TRUE,14-11-2024 00:42,Worry vote produce research state.,00:42:07,14-Nov-2024
alert199581,txn10099581,suspicious_login,20-09-2024,TRUE,23-09-2024 10:17,Deep box else wide.,10:17:47,23-Sep-2024
alert107611,txn10007611,suspicious_login,22-09-2024,TRUE,23-09-2024 13:04,Option because actually skin.,13:04:29,23-Sep-2024
alert199792,txn10099792,frequent_failure,10-06-2025,TRUE,11-06-2025 23:09,Stuff part meet behind woman establish.,23:09:18,11-Jun-2025
alert175373,txn10075373,suspicious_login,19-02-2025,TRUE,22-02-2025 04:00,Certain light success hold oil hair movie.,04:00:51,22-Feb-2025
alert196631,txn10096631,unusual_time,17-05-2025,TRUE,19-05-2025 15:25,Already character dark travel song.,15:25:24,19-May-2025
alert123132,txn10023132,frequent_failure,16-04-2025,TRUE,18-04-2025 05:50,Very because computer.,05:50:34,18-Apr-2025
alert128377,txn10028377,unusual_amount,14-10-2024,TRUE,16-10-2024 16:17,Organization clearly focus establish particularly campaign.,16:17:12,16-Oct-2024
alert189538,txn10089538,unusual_time,04-02-2025,TRUE,05-02-2025 07:47,Family partner arm international debate.,07:47:47,05-Feb-2025
alert122797,txn10022797,suspicious_login,13-09-2024,TRUE,14-09-2024 20:55,East where end well.,20:55:40,14-Sep-2024
alert163091,txn10063091,unusual_amount,06-08-2025,TRUE,06-08-2025 08:06,Cut foreign themselves work.,08:06:42,06-Aug-2025
alert144876,txn10044876,suspicious_login,09-01-2025,TRUE,11-01-2025 00:17,Themselves offer pretty deal her example.,00:17:07,11-Jan-2025
alert189377,txn10089377,frequent_failure,18-09-2024,TRUE,18-09-2024 21:38,Contain amount discussion foreign.,21:38:55,18-Sep-2024
alert193227,txn10093227,unusual_time,30-05-2025,FALSE,,Government option trial degree challenge only world right.,00:00:00,00-Jan-1900
alert169125,txn10069125,unusual_time,11-11-2024,TRUE,11-11-2024 17:30,Maybe realize first pick on.,17:30:34,11-Nov-2024
