feedback_id,customer_id,date_submitted,feedback_text,satisfaction_score,issue_type,resolved,Resolved_bool,satisfaction_bool
fdbk103492,cust104058,24-07-2024,Amount fill small factor officer difference again manager worry.,4,app_usability,FALSE,0,3
fdbk103493,cust107069,23-05-2025,Agreement want team never yard owner end member buy agree defense.,1,other,TRUE,1,4
fdbk103494,cust109836,20-08-2023,Place character finish statement their every tough tough certain serious.,4,transaction,TRUE,1,2
fdbk103495,cust100717,12-04-2023,Fish who before small artist.,2,fraud,TRUE,1,1
fdbk103496,cust102847,26-06-2024,Until eat our box likely.,5,app_usability,TRUE,1,3
fdbk103497,cust106611,04-07-2025,Toward especially tax better next.,2,fraud,TRUE,1,1
fdbk103498,cust101545,22-12-2024,Might me these thus pressure do production her.,4,transaction,FALSE,0,2
fdbk103499,cust108716,22-02-2025,Nor figure lose character free purpose plant.,5,transaction,TRUE,1,2
fdbk103500,cust104755,29-08-2021,Citizen practice door especially rest hard floor player.,3,fraud,TRUE,1,1
fdbk103501,cust107719,20-12-2023,Billion mouth daughter enjoy suffer myself truth push.,2,other,TRUE,1,4
fdbk103502,cust104948,27-01-2024,Bill continue he up guess benefit theory.,3,app_usability,TRUE,1,3
fdbk103503,cust108049,21-04-2025,Lot clearly attorney class part bring standard security practice ok.,5,other,FALSE,0,4
fdbk103504,cust101005,12-09-2024,Certain decade oil down member address home position system.,4,transaction,FALSE,0,2
fdbk103505,cust105877,09-12-2024,Example heavy Mrs many food.,4,transaction,TRUE,1,2
fdbk103506,cust100053,05-06-2025,Issue catch list describe way method oil.,1,other,TRUE,1,4
fdbk103507,cust107591,17-03-2025,Guy goal policy Republican eight cause particularly.,3,fraud,TRUE,1,1
fdbk103508,cust100520,14-04-2025,Happen bad wish pick college even.,5,other,FALSE,0,4
fdbk103509,cust107967,15-08-2021,Book professional walk clear cut head dinner yard message.,1,fraud,TRUE,1,1
fdbk103510,cust104873,29-02-2024,Ahead foot particular kid add work force challenge sense until.,5,app_usability,TRUE,1,3
fdbk103511,cust102354,14-12-2020,Record feel summer bank describe response participant above community save.,4,app_usability,TRUE,1,3
fdbk103512,cust108180,25-07-2025,Another magazine deal himself around relate me later.,4,fraud,TRUE,1,1
fdbk103513,cust101037,17-09-2023,Large nice produce capital.,3,transaction,TRUE,1,2
fdbk103514,cust102917,05-06-2025,These catch degree tend effect.,3,transaction,TRUE,1,2
fdbk103515,cust106700,27-05-2025,Just first teach environmental fast.,5,app_usability,TRUE,1,3
fdbk103516,cust100262,13-04-2025,Man base fine voice capital street.,5,app_usability,TRUE,1,3
fdbk103517,cust107442,13-06-2022,Enter available hour stage by true concern film really.,4,transaction,FALSE,0,2
fdbk103518,cust102504,30-04-2024,Occur explain star dinner majority system increase.,1,app_usability,TRUE,1,3
fdbk103519,cust109342,13-07-2025,Red pressure then throughout walk fish computer statement weight.,5,other,TRUE,1,4
fdbk103520,cust108802,01-08-2025,Decide happy some natural center report sort receive be system.,4,transaction,TRUE,1,2
fdbk103521,cust109208,28-04-2025,Low security sometimes dream heart future town player.,1,other,TRUE,1,4
fdbk103522,cust102547,25-04-2025,Account pass state human box.,3,transaction,TRUE,1,2
fdbk103523,cust103837,09-05-2025,Seek team morning explain including everybody trouble indeed wait past.,5,transaction,TRUE,1,2
fdbk103524,cust105470,20-12-2020,Type itself region their still.,5,other,TRUE,1,4
fdbk103525,cust100491,06-04-2025,Week international country note picture cold.,1,other,TRUE,1,4
fdbk103526,cust107960,23-04-2025,Me there manage yourself.,4,transaction,FALSE,0,2
fdbk103527,cust103223,29-05-2025,Throw common coach participant though civil media staff.,3,transaction,TRUE,1,2
fdbk103528,cust102267,22-09-2024,Cover foot speak people somebody spring.,3,fraud,TRUE,1,1
fdbk103529,cust101446,25-02-2025,Effort break much mission each production seem.,5,app_usability,TRUE,1,3
fdbk103530,cust102659,30-03-2022,Hair teach avoid level maybe six number development notice increase.,4,fraud,FALSE,0,1
fdbk103531,cust104157,05-05-2025,Coach audience top kid.,5,other,TRUE,1,4
fdbk103532,cust108083,10-01-2025,Leave operation pressure less piece record have somebody finally sometimes.,5,transaction,FALSE,0,2
fdbk103533,cust106420,07-04-2025,Size sister piece program citizen weight arrive try.,5,transaction,TRUE,1,2
fdbk103534,cust108131,26-07-2025,My thought figure catch candidate future will strong commercial create.,4,fraud,TRUE,1,1
fdbk103535,cust105932,19-06-2022,Should school rock idea sound.,4,transaction,TRUE,1,2
fdbk103536,cust108000,05-02-2024,Hard talk three whom themselves Mrs.,5,transaction,TRUE,1,2
fdbk103537,cust103580,17-10-2023,Note news guess society mind traditional west thus protect police.,5,app_usability,FALSE,0,3
fdbk103538,cust109198,07-07-2025,Small do hard keep sing entire suggest that each suggest.,5,app_usability,TRUE,1,3
fdbk103539,cust106394,01-08-2025,Huge dream himself when industry can accept level scene.,3,transaction,TRUE,1,2
fdbk103540,cust103203,06-05-2023,Throw eight lead throughout night over member.,5,app_usability,TRUE,1,3
fdbk103541,cust108747,12-04-2025,Room two bed point set event.,5,fraud,TRUE,1,1
fdbk103542,cust107600,20-02-2025,Wall start Mrs thank run they.,3,fraud,TRUE,1,1
fdbk103543,cust108675,17-05-2022,Mean here find nearly the.,4,transaction,TRUE,1,2
fdbk103544,cust104935,03-05-2025,Bad town same later admit floor beyond.,5,transaction,TRUE,1,2
fdbk103545,cust101353,27-04-2024,Trip nature could dream seem several know.,3,transaction,TRUE,1,2
fdbk103546,cust100477,26-08-2022,Smile PM clearly blue might us position hit Mrs institution.,1,app_usability,TRUE,1,3
fdbk103547,cust107328,06-02-2025,Special stage soon beautiful close school outside.,2,other,TRUE,1,4
fdbk103548,cust100699,26-06-2023,Appear finish mother however home act clear usually address issue.,4,transaction,TRUE,1,2
fdbk103549,cust106395,17-01-2025,Media choose offer apply mouth.,4,other,TRUE,1,4
fdbk103550,cust101451,14-03-2024,Know all risk under major forward page shake boy.,4,transaction,TRUE,1,2
fdbk103551,cust109982,21-11-2024,Yard lawyer where medical tough.,1,transaction,TRUE,1,2
fdbk103552,cust107382,16-10-2023,Close international ability any nation father probably second reduce.,4,app_usability,TRUE,1,3
fdbk103553,cust108396,08-07-2025,Several would long task listen others why.,4,transaction,TRUE,1,2
fdbk103554,cust109709,27-07-2025,Case focus must camera southern.,5,app_usability,TRUE,1,3
fdbk103555,cust109847,26-12-2023,Simple pattern level I science claim where same old nation.,5,transaction,TRUE,1,2
fdbk103556,cust100906,22-10-2024,Keep beautiful word adult before.,4,other,TRUE,1,4
fdbk103557,cust108315,12-05-2024,Design say use rich political.,5,fraud,TRUE,1,1
fdbk103558,cust100003,27-04-2023,Culture ago central keep operation market another company consumer mention.,5,fraud,TRUE,1,1
fdbk103559,cust107562,06-05-2023,Religious care meeting place among mother public.,3,fraud,TRUE,1,1
fdbk103560,cust109246,09-09-2021,Rate student road get city realize record statement board minute.,5,transaction,TRUE,1,2
fdbk103561,cust102736,17-11-2023,Grow body something trip role fall tell year.,4,transaction,TRUE,1,2
fdbk103562,cust105282,26-04-2024,Remain I tough water point.,4,transaction,FALSE,0,2
fdbk103563,cust104201,01-04-2025,Policy system among religious life write site computer word.,4,transaction,TRUE,1,2
fdbk103564,cust102796,03-08-2024,Hard sound away man increase good bag.,3,transaction,TRUE,1,2
fdbk103565,cust106426,05-04-2025,Everyone matter author report although watch lawyer in population.,5,transaction,TRUE,1,2
fdbk103566,cust106275,25-11-2023,Enough different example story like.,4,fraud,TRUE,1,1
fdbk103567,cust105600,24-07-2025,Theory turn product region less time model action heavy amount.,5,transaction,TRUE,1,2
fdbk103568,cust105211,25-07-2025,Final stock than director level moment allow.,4,fraud,TRUE,1,1
fdbk103569,cust102581,24-10-2021,Choose case people believe range or expert professional.,3,app_usability,TRUE,1,3
fdbk103570,cust103913,04-02-2024,Five budget beyond camera environmental.,4,transaction,FALSE,0,2
fdbk103571,cust101320,08-09-2024,Such general something miss parent walk life career president matter.,1,app_usability,TRUE,1,3
fdbk103572,cust109369,12-06-2025,Avoid window never mention opportunity line can.,4,transaction,TRUE,1,2
fdbk103573,cust102764,21-07-2025,Bed pay success region game.,4,transaction,TRUE,1,2
fdbk103574,cust101870,16-01-2025,Different road anyone brother look to police.,1,app_usability,TRUE,1,3
fdbk103575,cust102869,29-07-2024,Probably respond floor interesting movie reason assume.,2,transaction,TRUE,1,2
fdbk103576,cust101499,21-08-2024,Local seven watch which write meeting player best senior government.,5,fraud,TRUE,1,1
fdbk103577,cust109863,25-04-2024,Beyond wear popular camera style week heavy expect magazine.,3,fraud,TRUE,1,1
fdbk103578,cust107214,11-05-2024,Movie us answer walk really audience now too concern meeting.,5,app_usability,TRUE,1,3
fdbk103579,cust108890,27-04-2023,Team per believe father become movie.,5,transaction,TRUE,1,2
fdbk103580,cust108801,14-06-2023,Theory anything financial wear very under.,4,transaction,TRUE,1,2
fdbk103581,cust104913,15-07-2025,Face food two network dog common popular more girl.,3,fraud,TRUE,1,1
fdbk103582,cust104825,25-10-2023,Leader figure American way.,4,transaction,FALSE,0,2
fdbk103583,cust100044,01-11-2024,Item full little great interview very radio.,3,other,TRUE,1,4
fdbk103584,cust100830,23-10-2023,Newspaper while hour able professor.,5,transaction,TRUE,1,2
fdbk103585,cust103372,02-05-2024,Best table amount seven somebody arm partner need else.,5,transaction,TRUE,1,2
fdbk103586,cust108578,08-08-2024,Each way ground contain fire street young cell paper community.,5,transaction,TRUE,1,2
fdbk103587,cust103273,09-03-2025,Finish pay whose message right could research.,4,fraud,TRUE,1,1
fdbk103588,cust105355,26-08-2024,Leg choose capital fear skin with a.,5,other,TRUE,1,4
fdbk103589,cust100242,16-08-2021,Interview amount sure administration glass court that road yourself.,3,transaction,TRUE,1,2
fdbk103590,cust106090,27-07-2025,Difficult through find kitchen model decision chance sometimes very.,2,app_usability,TRUE,1,3
fdbk103591,cust103014,17-10-2024,Trade beautiful subject least police fire treat fire.,4,transaction,TRUE,1,2
fdbk103592,cust109951,01-11-2023,Special participant financial decision including here ahead meeting away.,2,other,TRUE,1,4
fdbk103593,cust109279,03-07-2023,Conference good threat day throughout smile.,1,transaction,FALSE,0,2
fdbk103594,cust102384,24-10-2024,Really hundred attack prevent fast spend fish front long knowledge.,3,app_usability,TRUE,1,3
fdbk103595,cust102974,05-11-2024,Ever structure important baby today arm star.,4,transaction,TRUE,1,2
fdbk103596,cust106290,21-09-2022,Beyond occur wind market money product speak.,4,fraud,TRUE,1,1
fdbk103597,cust109500,05-07-2025,Everybody town hit begin ready money door fund step four.,4,fraud,TRUE,1,1
fdbk103598,cust101975,18-08-2024,American eat event chance cost staff rich.,5,app_usability,TRUE,1,3
fdbk103599,cust101858,21-12-2023,Ground culture Congress anyone many oil executive develop provide.,5,other,TRUE,1,4
fdbk103600,cust103978,10-12-2021,Someone positive memory arrive southern much respond himself me.,4,transaction,TRUE,1,2
fdbk103601,cust103151,20-05-2024,First stage oil movement involve effort environmental find hospital man.,2,app_usability,TRUE,1,3
fdbk103602,cust106548,20-05-2024,Might coach inside inside share point Republican visit defense.,4,other,TRUE,1,4
fdbk103603,cust105486,04-09-2023,Cell nature really machine boy tend of.,3,fraud,TRUE,1,1
fdbk103604,cust108992,02-12-2022,Rule agreement role truth this sound face everyone.,5,transaction,TRUE,1,2
fdbk103605,cust101446,12-07-2025,Remain me avoid like ten discussion rate account.,4,transaction,TRUE,1,2
fdbk103606,cust104939,03-09-2024,Our push state rise point reason.,3,app_usability,TRUE,1,3
fdbk103607,cust101803,09-04-2025,Office decide send instead account system real kitchen.,3,app_usability,TRUE,1,3
fdbk103608,cust109573,18-06-2024,Amount know current wait walk ability whether see something.,4,transaction,TRUE,1,2
fdbk103609,cust102257,07-05-2025,Medical financial resource save style.,1,fraud,TRUE,1,1
fdbk103610,cust103731,14-07-2025,Truth medical exactly task fall time.,4,other,TRUE,1,4
fdbk103611,cust103865,11-12-2022,Measure hold affect now suddenly front yeah you produce store.,3,transaction,TRUE,1,2
fdbk103612,cust108028,07-06-2023,Process lead plan between article class social player.,5,transaction,TRUE,1,2
fdbk103613,cust100616,17-01-2025,Radio very allow can clear try reason service the.,3,transaction,TRUE,1,2
fdbk103614,cust102349,03-12-2022,Production my share color summer mission recently behavior.,5,transaction,TRUE,1,2
fdbk103615,cust107475,05-09-2024,Thousand teach force develop case employee.,2,transaction,FALSE,0,2
fdbk103616,cust107299,12-04-2025,So window high almost form fall although.,3,fraud,TRUE,1,1
fdbk103617,cust102135,07-11-2023,Tv time business guy catch production fund speech it.,3,app_usability,TRUE,1,3
fdbk103618,cust104433,23-02-2025,Former though reason maintain benefit understand many option training.,5,other,FALSE,0,4
fdbk103619,cust109507,30-12-2023,Thousand one Democrat bed suffer teacher hotel serious beautiful cold.,3,transaction,TRUE,1,2
fdbk103620,cust102216,22-07-2025,Bit imagine best nation international cold mention end believe.,5,app_usability,TRUE,1,3
fdbk103621,cust103267,20-07-2024,Food rich movement daughter ten race.,4,other,FALSE,0,4
fdbk103622,cust101947,14-06-2024,Book clearly court coach head admit.,4,transaction,TRUE,1,2
fdbk103623,cust103386,21-07-2025,Plant major phone reach member investment improve.,5,app_usability,TRUE,1,3
fdbk103624,cust103627,02-03-2024,Specific partner should whether environment example.,5,transaction,TRUE,1,2
fdbk103625,cust106744,29-03-2025,Wide available president skill part speech question century since conference.,3,app_usability,TRUE,1,3
fdbk103626,cust107513,16-03-2025,Shoulder by hospital get strategy even compare.,5,fraud,TRUE,1,1
fdbk103627,cust107421,23-08-2022,Size not thing west wife result whom pressure several four need.,5,fraud,TRUE,1,1
fdbk103628,cust103703,06-02-2025,Each knowledge task although measure pattern film avoid.,2,fraud,FALSE,0,1
fdbk103629,cust103634,19-07-2023,Former them on sort probably.,5,transaction,FALSE,0,2
fdbk103630,cust108448,06-07-2025,Thank until turn impact that but.,1,transaction,TRUE,1,2
fdbk103631,cust109407,19-05-2024,Traditional likely already threat feeling.,5,transaction,FALSE,0,2
fdbk103632,cust102077,12-09-2024,Probably year bit reveal account various.,3,transaction,TRUE,1,2
fdbk103633,cust106058,21-03-2025,Add everything six best approach operation.,2,other,TRUE,1,4
fdbk103634,cust109450,25-09-2023,Receive turn option walk step something.,4,transaction,TRUE,1,2
fdbk103635,cust107652,08-05-2025,Opportunity author source foot respond.,3,transaction,TRUE,1,2
